date,state,district,pincode,demo_age_5_17,demo_age_17
03-11-2025,Maharashtra,Pune,411037,3,63
03-11-2025,Maharashtra,Pune,411038,2,79
03-11-2025,Maharashtra,Pune,411057,4,65
03-11-2025,Maharashtra,Pune,411058,1,41
03-11-2025,Maharashtra,Pune,411070,0,2
03-11-2025,Maharashtra,Pune,412109,3,29
03-11-2025,Maharashtra,Pune,412220,1,8
03-11-2025,Maharashtra,Pune,412303,0,17
03-11-2025,Maharashtra,Pune,412308,1,51
03-11-2025,Maharashtra,Pune,413114,3,125
03-11-2025,Maharashtra,Pune,413116,0,34
03-11-2025,Maharashtra,Pune,413120,0,43
03-11-2025,Maharashtra,Pune,413801,0,57
31-10-2025,Maharashtra,Pune,410401,0,20
31-10-2025,Maharashtra,Pune,410406,0,9
31-10-2025,Maharashtra,Pune,410504,5,59
31-10-2025,Maharashtra,Pune,410507,2,25
31-10-2025,Maharashtra,Pune,411007,0,10
31-10-2025,Maharashtra,Pune,411015,8,40
31-10-2025,Maharashtra,Pune,411017,3,53
31-10-2025,Maharashtra,Pune,411018,2,33
31-10-2025,Maharashtra,Pune,411024,2,8
31-10-2025,Maharashtra,Pune,411038,9,64
31-10-2025,Maharashtra,Pune,411039,7,40
31-10-2025,Maharashtra,Pune,411041,6,60
31-10-2025,Maharashtra,Pune,411061,1,19
31-10-2025,Maharashtra,Pune,412105,7,65
31-10-2025,Maharashtra,Pune,412106,2,29
31-10-2025,Maharashtra,Pune,412110,0,5
31-10-2025,Maharashtra,Pune,412202,3,28
31-10-2025,Maharashtra,Pune,412206,4,92
31-10-2025,Maharashtra,Pune,412207,7,55
31-10-2025,Maharashtra,Pune,412213,2,39
31-10-2025,Maharashtra,Pune,412214,1,28
31-10-2025,Maharashtra,Pune,412215,2,13
31-10-2025,Maharashtra,Pune,412305,0,22
31-10-2025,Maharashtra,Pune,412403,1,11
31-10-2025,Maharashtra,Pune,412409,0,18
31-10-2025,Maharashtra,Pune,413106,1,73
31-10-2025,Maharashtra,Pune,413110,0,36
31-10-2025,Maharashtra,Pune,413120,0,41
22-11-2025,Maharashtra,Pune,410401,0,3
22-11-2025,Maharashtra,Pune,410506,1,14
22-11-2025,Maharashtra,Pune,410516,0,1
22-11-2025,Maharashtra,Pune,411004,1,7
22-11-2025,Maharashtra,Pune,411021,1,17
22-11-2025,Maharashtra,Pune,411024,0,5
22-11-2025,Maharashtra,Pune,411026,0,11
22-11-2025,Maharashtra,Pune,411028,5,35
22-11-2025,Maharashtra,Pune,411030,2,14
22-11-2025,Maharashtra,Pune,411037,2,33
22-11-2025,Maharashtra,Pune,411038,2,33
22-11-2025,Maharashtra,Pune,411046,3,39
22-11-2025,Maharashtra,Pune,412107,0,3
22-11-2025,Maharashtra,Pune,412218,0,7
22-11-2025,Maharashtra,Pune,412301,0,14
22-11-2025,Maharashtra,Pune,412409,0,11
22-11-2025,Maharashtra,Pune,413211,0,1
23-11-2025,Maharashtra,Pune,411002,0,2
23-11-2025,Maharashtra,Pune,411023,0,3
23-11-2025,Maharashtra,Pune,411033,3,37
23-11-2025,Maharashtra,Pune,411068,0,2
23-11-2025,Maharashtra,Pune,412109,1,6
23-11-2025,Maharashtra,Pune,412115,1,4
23-11-2025,Maharashtra,Pune,412208,0,11
23-11-2025,Maharashtra,Pune,412210,1,10
23-11-2025,Maharashtra,Pune,412214,0,1
23-11-2025,Maharashtra,Pune,412219,0,1
23-11-2025,Maharashtra,Pune,412306,0,1
17-11-2025,Maharashtra,Pune,410401,3,34
17-11-2025,Maharashtra,Pune,410406,0,12
17-11-2025,Maharashtra,Pune,410504,2,118
17-11-2025,Maharashtra,Pune,410508,0,4
17-11-2025,Maharashtra,Pune,411003,0,37
17-11-2025,Maharashtra,Pune,411004,1,12
17-11-2025,Maharashtra,Pune,411014,5,110
17-11-2025,Maharashtra,Pune,411018,1,46
17-11-2025,Maharashtra,Pune,411022,0,5
17-11-2025,Maharashtra,Pune,411023,1,37
17-11-2025,Maharashtra,Pune,411024,0,10
17-11-2025,Maharashtra,Pune,411026,4,22
17-11-2025,Maharashtra,Pune,411028,5,89
17-11-2025,Maharashtra,Pune,411041,7,95
17-11-2025,Maharashtra,Pune,411047,3,26
17-11-2025,Maharashtra,Pune,411058,3,54
17-11-2025,Maharashtra,Pune,411060,4,36
17-11-2025,Maharashtra,Pune,411061,4,24
17-11-2025,Maharashtra,Pune,412106,1,57
17-11-2025,Maharashtra,Pune,412107,0,28
17-11-2025,Maharashtra,Pune,412108,0,50
17-11-2025,Maharashtra,Pune,412202,0,64
17-11-2025,Maharashtra,Pune,412205,0,143
17-11-2025,Maharashtra,Pune,412216,1,56
17-11-2025,Maharashtra,Pune,412301,0,43
17-11-2025,Maharashtra,Pune,412303,0,26
17-11-2025,Maharashtra,Pune,412306,1,71
17-11-2025,Maharashtra,Pune,412409,0,55
17-11-2025,Maharashtra,Pune,412410,1,34
17-11-2025,Maharashtra,Pune,413103,1,121
17-11-2025,Maharashtra,Pune,413105,1,59
17-11-2025,Maharashtra,Pune,413106,1,160
17-11-2025,Maharashtra,Pune,413114,1,252
17-11-2025,Maharashtra,Pune,413801,0,90
20-11-2025,Maharashtra,Pune,410403,1,1
20-11-2025,Maharashtra,Pune,410501,13,97
20-11-2025,Maharashtra,Pune,410510,0,2
20-11-2025,Maharashtra,Pune,410515,1,11
20-11-2025,Maharashtra,Pune,411004,0,10
20-11-2025,Maharashtra,Pune,411009,1,43
20-11-2025,Maharashtra,Pune,411011,0,42
20-11-2025,Maharashtra,Pune,411012,0,8
20-11-2025,Maharashtra,Pune,411021,2,43
20-11-2025,Maharashtra,Pune,411022,0,3
20-11-2025,Maharashtra,Pune,411032,0,8
20-11-2025,Maharashtra,Pune,411033,9,117
20-11-2025,Maharashtra,Pune,411038,3,81
20-11-2025,Maharashtra,Pune,411039,3,53
20-11-2025,Maharashtra,Pune,411042,3,63
20-11-2025,Maharashtra,Pune,411043,1,30
20-11-2025,Maharashtra,Pune,411052,1,34
20-11-2025,Maharashtra,Pune,411057,3,67
20-11-2025,Maharashtra,Pune,412104,0,8
20-11-2025,Maharashtra,Pune,412105,8,85
20-11-2025,Maharashtra,Pune,412107,0,10
20-11-2025,Maharashtra,Pune,412114,0,31
20-11-2025,Maharashtra,Pune,412211,1,32
20-11-2025,Maharashtra,Pune,412405,0,1
20-11-2025,Maharashtra,Pune,413102,5,152
20-11-2025,Maharashtra,Pune,413104,3,51
20-11-2025,Maharashtra,Pune,413105,0,26
20-11-2025,Maharashtra,Pune,413106,0,56
20-11-2025,Maharashtra,Pune,413114,0,84
20-11-2025,Maharashtra,Pune,413115,0,15
20-11-2025,Maharashtra,Pune,413211,0,2
20-11-2025,Maharashtra,Pune,413801,0,37
20-11-2025,Maharashtra,Pune,413802,0,5
02-11-2025,Maharashtra,Pune,410406,0,1
02-11-2025,Maharashtra,Pune,410505,1,5
02-11-2025,Maharashtra,Pune,410513,0,1
02-11-2025,Maharashtra,Pune,411015,1,16
02-11-2025,Maharashtra,Pune,411022,0,1
02-11-2025,Maharashtra,Pune,411043,0,3
02-11-2025,Maharashtra,Pune,411057,5,22
02-11-2025,Maharashtra,Pune,411061,0,7
02-11-2025,Maharashtra,Pune,412106,0,9
02-11-2025,Maharashtra,Pune,412109,0,10
02-11-2025,Maharashtra,Pune,412206,0,4
02-11-2025,Maharashtra,Pune,412213,0,1
02-11-2025,Maharashtra,Pune,412216,1,21
02-11-2025,Maharashtra,Pune,412219,0,1
02-11-2025,Maharashtra,Pune,412301,0,1
02-11-2025,Maharashtra,Pune,412308,0,7
02-11-2025,Maharashtra,Pune,412408,0,1
01-11-2025,Maharashtra,Pune,410301,1,0
01-11-2025,Maharashtra,Pune,410502,6,116
01-11-2025,Maharashtra,Pune,410507,1,21
01-11-2025,Maharashtra,Pune,411001,3,30
01-11-2025,Maharashtra,Pune,411009,1,13
01-11-2025,Maharashtra,Pune,411018,3,19
01-11-2025,Maharashtra,Pune,411019,1,28
01-11-2025,Maharashtra,Pune,411024,0,6
01-11-2025,Maharashtra,Pune,411025,1,17
01-11-2025,Maharashtra,Pune,411027,3,19
01-11-2025,Maharashtra,Pune,411030,0,17
01-11-2025,Maharashtra,Pune,411031,0,1
01-11-2025,Maharashtra,Pune,411033,8,84
01-11-2025,Maharashtra,Pune,411034,1,4
01-11-2025,Maharashtra,Pune,411035,1,7
01-11-2025,Maharashtra,Pune,411041,7,54
01-11-2025,Maharashtra,Pune,411060,4,29
01-11-2025,Maharashtra,Pune,411061,0,13
01-11-2025,Maharashtra,Pune,412101,7,53
01-11-2025,Maharashtra,Pune,412102,1,13
01-11-2025,Maharashtra,Pune,412110,0,12
01-11-2025,Maharashtra,Pune,412115,0,25
01-11-2025,Maharashtra,Pune,412208,0,34
01-11-2025,Maharashtra,Pune,412212,0,1
01-11-2025,Maharashtra,Pune,412215,0,8
01-11-2025,Maharashtra,Pune,412305,2,11
01-11-2025,Maharashtra,Pune,412409,3,42
01-11-2025,Maharashtra,Pune,413105,0,5
30-10-2025,Maharashtra,Pune,410501,3,86
30-10-2025,Maharashtra,Pune,410503,0,25
30-10-2025,Maharashtra,Pune,410513,1,20
30-10-2025,Maharashtra,Pune,411003,3,13
30-10-2025,Maharashtra,Pune,411008,0,5
30-10-2025,Maharashtra,Pune,411014,7,59
30-10-2025,Maharashtra,Pune,411030,1,24
30-10-2025,Maharashtra,Pune,411031,0,2
30-10-2025,Maharashtra,Pune,411036,3,35
30-10-2025,Maharashtra,Pune,411037,5,53
30-10-2025,Maharashtra,Pune,411040,2,9
30-10-2025,Maharashtra,Pune,411043,3,10
30-10-2025,Maharashtra,Pune,411052,0,16
30-10-2025,Maharashtra,Pune,412107,0,12
30-10-2025,Maharashtra,Pune,412203,1,34
30-10-2025,Maharashtra,Pune,412218,0,50
30-10-2025,Maharashtra,Pune,412307,1,27
30-10-2025,Maharashtra,Pune,412405,0,4
30-10-2025,Maharashtra,Pune,412406,2,18
30-10-2025,Maharashtra,Pune,412410,0,18
30-10-2025,Maharashtra,Pune,413102,2,136
30-10-2025,Maharashtra,Pune,413110,1,50
29-10-2025,Maharashtra,Pune,410502,4,99
29-10-2025,Maharashtra,Pune,410507,3,24
29-10-2025,Maharashtra,Pune,411003,0,19
29-10-2025,Maharashtra,Pune,411007,1,13
29-10-2025,Maharashtra,Pune,411012,2,40
29-10-2025,Maharashtra,Pune,411013,0,31
29-10-2025,Maharashtra,Pune,411014,3,68
29-10-2025,Maharashtra,Pune,411019,4,30
29-10-2025,Maharashtra,Pune,411021,4,39
29-10-2025,Maharashtra,Pune,411035,1,11
29-10-2025,Maharashtra,Pune,411040,3,19
29-10-2025,Maharashtra,Pune,411041,4,71
29-10-2025,Maharashtra,Pune,411045,3,38
29-10-2025,Maharashtra,Pune,411046,3,50
29-10-2025,Maharashtra,Pune,411062,7,36
29-10-2025,Maharashtra,Pune,412106,1,43
29-10-2025,Maharashtra,Pune,412112,0,3
29-10-2025,Maharashtra,Pune,412201,0,12
29-10-2025,Maharashtra,Pune,412209,0,31
29-10-2025,Maharashtra,Pune,412211,0,47
29-10-2025,Maharashtra,Pune,412214,0,35
29-10-2025,Maharashtra,Pune,412215,1,4
29-10-2025,Maharashtra,Pune,412402,2,60
29-10-2025,Maharashtra,Pune,412405,0,2
29-10-2025,Maharashtra,Pune,412412,1,3
29-10-2025,Maharashtra,Pune,413133,0,11
25-11-2025,Maharashtra,Pune,410402,0,1
25-11-2025,Maharashtra,Pune,410406,0,3
25-11-2025,Maharashtra,Pune,410507,0,21
25-11-2025,Maharashtra,Pune,410510,0,2
25-11-2025,Maharashtra,Pune,411007,0,21
25-11-2025,Maharashtra,Pune,411009,1,39
25-11-2025,Maharashtra,Pune,411017,6,53
25-11-2025,Maharashtra,Pune,411019,1,29
25-11-2025,Maharashtra,Pune,411021,4,35
25-11-2025,Maharashtra,Pune,411025,2,7
25-11-2025,Maharashtra,Pune,411030,2,46
25-11-2025,Maharashtra,Pune,411034,0,4
25-11-2025,Maharashtra,Pune,411046,5,63
25-11-2025,Maharashtra,Pune,411048,9,79
25-11-2025,Maharashtra,Pune,412105,6,82
25-11-2025,Maharashtra,Pune,412108,0,17
25-11-2025,Maharashtra,Pune,412114,1,26
25-11-2025,Maharashtra,Pune,412115,3,32
25-11-2025,Maharashtra,Pune,412201,2,15
25-11-2025,Maharashtra,Pune,412203,0,16
25-11-2025,Maharashtra,Pune,412207,4,75
25-11-2025,Maharashtra,Pune,412212,0,2
25-11-2025,Maharashtra,Pune,412215,0,5
25-11-2025,Maharashtra,Pune,412303,0,8
25-11-2025,Maharashtra,Pune,412305,1,14
25-11-2025,Maharashtra,Pune,412408,0,14
25-11-2025,Maharashtra,Pune,413102,1,89
25-11-2025,Maharashtra,Pune,413106,2,56
25-11-2025,Maharashtra,Pune,413116,0,4
25-11-2025,Maharashtra,Pune,413801,0,61
24-11-2025,Maharashtra,Pune,410403,0,4
24-11-2025,Maharashtra,Pune,410501,2,56
24-11-2025,Maharashtra,Pune,410511,0,5
24-11-2025,Maharashtra,Pune,411001,0,31
24-11-2025,Maharashtra,Pune,411005,1,11
24-11-2025,Maharashtra,Pune,411013,2,15
24-11-2025,Maharashtra,Pune,411014,4,80
24-11-2025,Maharashtra,Pune,411016,1,32
24-11-2025,Maharashtra,Pune,411020,2,16
24-11-2025,Maharashtra,Pune,411025,1,12
24-11-2025,Maharashtra,Pune,411043,3,17
24-11-2025,Maharashtra,Pune,411044,0,35
24-11-2025,Maharashtra,Pune,411048,18,88
24-11-2025,Maharashtra,Pune,411061,1,17
24-11-2025,Maharashtra,Pune,411070,0,1
24-11-2025,Maharashtra,Pune,412103,0,14
24-11-2025,Maharashtra,Pune,412107,0,7
24-11-2025,Maharashtra,Pune,412109,0,9
24-11-2025,Maharashtra,Pune,412115,2,29
24-11-2025,Maharashtra,Pune,412214,1,4
24-11-2025,Maharashtra,Pune,412311,0,2
24-11-2025,Maharashtra,Pune,412402,0,20
24-11-2025,Maharashtra,Pune,412405,0,5
24-11-2025,Maharashtra,Pune,412411,1,15
24-11-2025,Maharashtra,Pune,413132,0,17
26-11-2025,Maharashtra,Pune,411001,2,43
26-11-2025,Maharashtra,Pune,411016,2,39
26-11-2025,Maharashtra,Pune,411017,10,62
26-11-2025,Maharashtra,Pune,411018,0,24
26-11-2025,Maharashtra,Pune,411020,1,8
26-11-2025,Maharashtra,Pune,411036,0,31
26-11-2025,Maharashtra,Pune,411038,7,55
26-11-2025,Maharashtra,Pune,411039,1,32
26-11-2025,Maharashtra,Pune,411041,4,53
26-11-2025,Maharashtra,Pune,411042,3,43
26-11-2025,Maharashtra,Pune,411043,2,17
26-11-2025,Maharashtra,Pune,411045,4,37
26-11-2025,Maharashtra,Pune,411047,3,11
26-11-2025,Maharashtra,Pune,411062,7,43
26-11-2025,Maharashtra,Pune,412101,9,43
26-11-2025,Maharashtra,Pune,412104,0,3
26-11-2025,Maharashtra,Pune,412105,5,54
26-11-2025,Maharashtra,Pune,412115,1,17
26-11-2025,Maharashtra,Pune,412202,0,21
26-11-2025,Maharashtra,Pune,412220,1,5
26-11-2025,Maharashtra,Pune,412308,2,44
26-11-2025,Maharashtra,Pune,412311,0,3
26-11-2025,Maharashtra,Pune,412312,0,3
26-11-2025,Maharashtra,Pune,412402,1,22
26-11-2025,Maharashtra,Pune,412409,0,20
26-11-2025,Maharashtra,Pune,412412,0,13
26-11-2025,Maharashtra,Pune,413120,1,21
26-11-2025,Maharashtra,Pune,413132,0,17
26-11-2025,Maharashtra,Pune,413801,0,35
01-12-2025,Maharashtra,Pune,410406,1,8
01-12-2025,Maharashtra,Pune,410501,4,77
01-12-2025,Maharashtra,Pune,410507,0,26
01-12-2025,Maharashtra,Pune,410508,0,2
01-12-2025,Maharashtra,Pune,411003,3,27
01-12-2025,Maharashtra,Pune,411004,0,12
01-12-2025,Maharashtra,Pune,411006,4,47
01-12-2025,Maharashtra,Pune,411007,1,11
01-12-2025,Maharashtra,Pune,411008,0,2
01-12-2025,Maharashtra,Pune,411012,1,12
01-12-2025,Maharashtra,Pune,411018,0,30
01-12-2025,Maharashtra,Pune,411019,2,38
01-12-2025,Maharashtra,Pune,411021,5,55
01-12-2025,Maharashtra,Pune,411022,0,1
01-12-2025,Maharashtra,Pune,411024,0,4
01-12-2025,Maharashtra,Pune,411026,1,11
01-12-2025,Maharashtra,Pune,411039,4,56
01-12-2025,Maharashtra,Pune,411047,1,23
01-12-2025,Maharashtra,Pune,411058,2,32
01-12-2025,Maharashtra,Pune,411071,0,1
01-12-2025,Maharashtra,Pune,412104,1,8
01-12-2025,Maharashtra,Pune,412105,7,107
01-12-2025,Maharashtra,Pune,412109,0,14
01-12-2025,Maharashtra,Pune,412115,2,29
01-12-2025,Maharashtra,Pune,412201,1,14
01-12-2025,Maharashtra,Pune,412210,2,26
01-12-2025,Maharashtra,Pune,412215,0,3
01-12-2025,Maharashtra,Pune,412402,0,16
01-12-2025,Maharashtra,Pune,413120,1,30
01-12-2025,Maharashtra,Pune,413801,1,33
01-12-2025,Maharashtra,Pune,413802,0,4
02-12-2025,Maharashtra,Pune,410406,0,4
02-12-2025,Maharashtra,Pune,410503,0,6
02-12-2025,Maharashtra,Pune,410509,0,21
02-12-2025,Maharashtra,Pune,410512,2,0
02-12-2025,Maharashtra,Pune,410515,0,6
02-12-2025,Maharashtra,Pune,411006,3,51
02-12-2025,Maharashtra,Pune,411009,0,32
02-12-2025,Maharashtra,Pune,411023,1,21
02-12-2025,Maharashtra,Pune,411026,1,12
02-12-2025,Maharashtra,Pune,411036,2,35
02-12-2025,Maharashtra,Pune,411038,10,59
02-12-2025,Maharashtra,Pune,411046,4,78
02-12-2025,Maharashtra,Pune,412107,1,3
02-12-2025,Maharashtra,Pune,412115,4,29
02-12-2025,Maharashtra,Pune,412205,2,31
02-12-2025,Maharashtra,Pune,412211,1,25
02-12-2025,Maharashtra,Pune,412216,1,23
02-12-2025,Maharashtra,Pune,412307,1,46
02-12-2025,Maharashtra,Pune,412402,0,5
02-12-2025,Maharashtra,Pune,412411,0,14
02-12-2025,Maharashtra,Pune,413115,0,5
02-12-2025,Maharashtra,Pune,413120,0,7
27-11-2025,Maharashtra,Pune,410505,1,96
27-11-2025,Maharashtra,Pune,411001,0,25
27-11-2025,Maharashtra,Pune,411002,2,31
27-11-2025,Maharashtra,Pune,411003,0,16
27-11-2025,Maharashtra,Pune,411005,0,12
27-11-2025,Maharashtra,Pune,411011,2,26
27-11-2025,Maharashtra,Pune,411014,5,67
27-11-2025,Maharashtra,Pune,411022,0,2
27-11-2025,Maharashtra,Pune,411028,5,63
27-11-2025,Maharashtra,Pune,411032,0,6
27-11-2025,Maharashtra,Pune,411035,2,8
27-11-2025,Maharashtra,Pune,411041,1,60
27-11-2025,Maharashtra,Pune,411052,2,16
27-11-2025,Maharashtra,Pune,411058,1,29
27-11-2025,Maharashtra,Pune,411062,13,55
27-11-2025,Maharashtra,Pune,411070,0,1
27-11-2025,Maharashtra,Pune,412114,0,24
27-11-2025,Maharashtra,Pune,412205,2,27
27-11-2025,Maharashtra,Pune,412206,0,35
27-11-2025,Maharashtra,Pune,412207,4,50
27-11-2025,Maharashtra,Pune,412211,0,32
27-11-2025,Maharashtra,Pune,412303,1,10
27-11-2025,Maharashtra,Pune,412307,3,33
27-11-2025,Maharashtra,Pune,412406,1,18
27-11-2025,Maharashtra,Pune,413103,0,44
27-11-2025,Maharashtra,Pune,413106,3,58
27-11-2025,Maharashtra,Pune,413132,0,17
28-11-2025,Maharashtra,Pune,411032,2,15
28-11-2025,Maharashtra,Pune,411037,4,71
28-11-2025,Maharashtra,Pune,411039,2,31
28-11-2025,Maharashtra,Pune,411042,0,58
28-11-2025,Maharashtra,Pune,411052,0,22
28-11-2025,Maharashtra,Pune,411070,0,1
28-11-2025,Maharashtra,Pune,412102,1,11
28-11-2025,Maharashtra,Pune,412107,0,6
28-11-2025,Maharashtra,Pune,412207,4,54
28-11-2025,Maharashtra,Pune,412209,1,15
28-11-2025,Maharashtra,Pune,412214,1,22
28-11-2025,Maharashtra,Pune,412215,0,6
28-11-2025,Maharashtra,Pune,412220,0,7
28-11-2025,Maharashtra,Pune,412305,0,7
28-11-2025,Maharashtra,Pune,412307,5,31
28-11-2025,Maharashtra,Pune,412406,0,14
28-11-2025,Maharashtra,Pune,413104,3,60
28-11-2025,Maharashtra,Pune,413106,0,47
28-11-2025,Maharashtra,Pune,410501,3,86
28-11-2025,Maharashtra,Pune,410503,2,24
28-11-2025,Maharashtra,Pune,410510,0,1
28-11-2025,Maharashtra,Pune,411001,3,44
28-11-2025,Maharashtra,Pune,411014,10,95
28-11-2025,Maharashtra,Pune,411015,6,33
28-11-2025,Maharashtra,Pune,411019,1,53
28-11-2025,Maharashtra,Pune,411026,1,9
28-11-2025,Maharashtra,Pune,411028,13,79
29-11-2025,Maharashtra,Pune,410403,0,2
29-11-2025,Maharashtra,Pune,410501,4,68
29-11-2025,Maharashtra,Pune,410502,1,26
29-11-2025,Maharashtra,Pune,410516,0,2
29-11-2025,Maharashtra,Pune,411001,5,33
29-11-2025,Maharashtra,Pune,411006,3,37
29-11-2025,Maharashtra,Pune,411014,9,92
29-11-2025,Maharashtra,Pune,411017,7,33
29-11-2025,Maharashtra,Pune,411020,0,7
29-11-2025,Maharashtra,Pune,411021,2,25
29-11-2025,Maharashtra,Pune,411023,1,14
29-11-2025,Maharashtra,Pune,411024,0,8
29-11-2025,Maharashtra,Pune,411025,0,5
29-11-2025,Maharashtra,Pune,411026,0,13
29-11-2025,Maharashtra,Pune,411031,0,3
29-11-2025,Maharashtra,Pune,411034,0,9
29-11-2025,Maharashtra,Pune,411035,1,8
29-11-2025,Maharashtra,Pune,411036,5,34
29-11-2025,Maharashtra,Pune,411038,3,51
29-11-2025,Maharashtra,Pune,411043,1,15
29-11-2025,Maharashtra,Pune,411048,5,109
29-11-2025,Maharashtra,Pune,411051,0,9
29-11-2025,Maharashtra,Pune,411057,6,54
29-11-2025,Maharashtra,Pune,411060,4,43
29-11-2025,Maharashtra,Pune,411068,1,4
29-11-2025,Maharashtra,Pune,411071,0,1
29-11-2025,Maharashtra,Pune,412102,0,8
29-11-2025,Maharashtra,Pune,412107,0,5
29-11-2025,Maharashtra,Pune,412213,0,8
29-11-2025,Maharashtra,Pune,412408,0,3
29-11-2025,Maharashtra,Pune,413102,1,50
29-11-2025,Maharashtra,Pune,413104,0,21
29-11-2025,Maharashtra,Pune,413106,0,23
29-11-2025,Maharashtra,Pune,413110,1,10
30-11-2025,Maharashtra,Pune,410502,0,2
30-11-2025,Maharashtra,Pune,410504,0,2
30-11-2025,Maharashtra,Pune,410505,2,8
30-11-2025,Maharashtra,Pune,410509,0,3
30-11-2025,Maharashtra,Pune,410510,0,1
30-11-2025,Maharashtra,Pune,411002,0,9
30-11-2025,Maharashtra,Pune,411004,0,1
30-11-2025,Maharashtra,Pune,411005,0,1
30-11-2025,Maharashtra,Pune,411009,0,6
30-11-2025,Maharashtra,Pune,411012,0,2
30-11-2025,Maharashtra,Pune,411014,3,32
30-11-2025,Maharashtra,Pune,411027,4,13
30-11-2025,Maharashtra,Pune,411028,2,28
30-11-2025,Maharashtra,Pune,411030,0,4
30-11-2025,Maharashtra,Pune,411033,2,27
30-11-2025,Maharashtra,Pune,411043,0,3
30-11-2025,Maharashtra,Pune,411052,0,1
30-11-2025,Maharashtra,Pune,411061,0,3
30-11-2025,Maharashtra,Pune,412106,0,3
30-11-2025,Maharashtra,Pune,412115,0,2
30-11-2025,Maharashtra,Pune,412212,0,1
30-11-2025,Maharashtra,Pune,412303,0,2
30-11-2025,Maharashtra,Pune,413103,0,2
30-11-2025,Maharashtra,Pune,413115,0,1
30-11-2025,Maharashtra,Pune,413801,0,9
01-03-2025,Maharashtra,Pune,412216,30,438
01-03-2025,Maharashtra,Pune,411001,92,880
01-03-2025,Maharashtra,Pune,411011,48,398
01-03-2025,Maharashtra,Pune,411031,12,91
01-03-2025,Maharashtra,Pune,411006,124,934
01-03-2025,Maharashtra,Pune,412207,144,1449
01-03-2025,Maharashtra,Pune,410501,145,2031
01-05-2025,Maharashtra,Pune,411057,122,1182
01-05-2025,Maharashtra,Pune,411062,162,1062
01-06-2025,Maharashtra,Pune,412308,123,706
01-03-2025,Maharashtra,Pune,413130,33,542
01-03-2025,Maharashtra,Pune,411061,46,327
01-03-2025,Maharashtra,Pune,411047,56,583
01-03-2025,Maharashtra,Pune,411033,189,1989
01-03-2025,Maharashtra,Pune,411009,42,554
01-03-2025,Maharashtra,Pune,411052,48,395
01-03-2025,Maharashtra,Pune,411019,56,905
01-03-2025,Maharashtra,Pune,412210,54,823
01-03-2025,Maharashtra,Pune,411023,31,471
01-03-2025,Maharashtra,Pune,412106,44,622
01-03-2025,Maharashtra,Pune,412212,12,132
01-03-2025,Maharashtra,Pune,411070,10,19
01-06-2025,Maharashtra,Pune,411033,245,1834
01-06-2025,Maharashtra,Pune,412101,106,1089
01-07-2025,Maharashtra,Pune,412101,139,1297
01-07-2025,Maharashtra,Pune,412105,246,1927
01-09-2025,Maharashtra,Pune,410503,1,7
01-09-2025,Maharashtra,Pune,410505,4,28
01-09-2025,Maharashtra,Pune,411001,0,22
01-09-2025,Maharashtra,Pune,411013,0,11
01-09-2025,Maharashtra,Pune,411034,0,2
01-09-2025,Maharashtra,Pune,411035,0,1
01-09-2025,Maharashtra,Pune,411036,0,21
01-09-2025,Maharashtra,Pune,411057,4,36
01-09-2025,Maharashtra,Pune,411062,7,37
01-09-2025,Maharashtra,Pune,412101,2,29
01-09-2025,Maharashtra,Pune,412104,0,3
01-09-2025,Maharashtra,Pune,412105,4,40
01-09-2025,Maharashtra,Pune,412207,2,35
01-09-2025,Maharashtra,Pune,412209,2,2
01-09-2025,Maharashtra,Pune,412210,2,13
01-09-2025,Maharashtra,Pune,412213,0,4
01-09-2025,Maharashtra,Pune,412218,2,9
01-09-2025,Maharashtra,Pune,412219,0,13
01-09-2025,Maharashtra,Pune,412220,0,2
01-09-2025,Maharashtra,Pune,412311,0,1
01-09-2025,Maharashtra,Pune,413105,2,4
01-09-2025,Maharashtra,Pune,413110,1,5
02-09-2025,Maharashtra,Pune,410401,0,7
02-09-2025,Maharashtra,Pune,410406,0,1
02-09-2025,Maharashtra,Pune,410501,1,35
02-09-2025,Maharashtra,Pune,410506,1,7
02-09-2025,Maharashtra,Pune,410508,0,1
02-09-2025,Maharashtra,Pune,410511,0,6
02-09-2025,Maharashtra,Pune,410513,1,2
02-09-2025,Maharashtra,Pune,410515,0,6
02-09-2025,Maharashtra,Pune,411002,2,7
02-09-2025,Maharashtra,Pune,411006,2,26
02-09-2025,Maharashtra,Pune,411019,2,14
02-09-2025,Maharashtra,Pune,411021,3,16
02-09-2025,Maharashtra,Pune,411022,0,1
02-09-2025,Maharashtra,Pune,411035,0,7
02-09-2025,Maharashtra,Pune,411043,2,9
02-09-2025,Maharashtra,Pune,411047,2,16
02-09-2025,Maharashtra,Pune,411061,3,8
02-09-2025,Maharashtra,Pune,412114,1,11
02-09-2025,Maharashtra,Pune,412213,0,6
02-09-2025,Maharashtra,Pune,412215,0,3
02-09-2025,Maharashtra,Pune,412406,0,1
02-09-2025,Maharashtra,Pune,412408,0,7
02-09-2025,Maharashtra,Pune,412409,0,8
02-09-2025,Maharashtra,Pune,412410,1,5
02-09-2025,Maharashtra,Pune,413110,0,11
02-09-2025,Maharashtra,Pune,413115,0,1
02-09-2025,Maharashtra,Pune,413130,1,18
04-09-2025,Maharashtra,Pune,410509,0,6
04-09-2025,Maharashtra,Pune,411008,0,3
04-09-2025,Maharashtra,Pune,411017,5,41
04-09-2025,Maharashtra,Pune,411023,1,8
